"tr";"mese";"annrif";"progind";"sesso";"eta10";"staciv4";"pnasc";"reg";"rip";"istr4";"condogg";"posiz4";"ateco3";"cond4";"ORARIO";"RAPP";"CODPROF7";"progvia";"TIPOVGG";"DEST_RE";"DEST_PR";"DEST_IE";"GGINIZ";"MMINIZ";"AAINIZ";"DURATA";"MOTVAC";"MEZZO";"ALLOG";"MOTLAV";"ORGALL";"ORGTRA";"ALPART";"IORGALL";"IORGTRA";"TIPOMARE";"TIPOCROC";"TIPOMONT";"TIPOCITTA";"TIPOCAMP";"TIPOALTRO";"W";"COEV";"TRIM";"npart";"tipo";"ESPE_CO";"ESPE_GIO";"piattall1";"piattall2";"piattall3"
3;5;2023;7662;2;8;4;1;90;3;1;3;2;2;4;NA;NA;5;1;"V0523";9;53;1;30;4;2023;2;1;5;1;NA;4;3;2;NA;NA;1;2;2;2;2;2;7068.7934457;21206.380337;2;1;7;221;111;NA;NA;NA
3;5;2023;7685;2;6;2;1;40;2;3;3;4;3;3;NA;NA;3;1;"V0523";5;23;1;15;5;2023;15;4;5;13;NA;3;3;1;NA;NA;NA;NA;NA;NA;NA;NA;985.5647863;2956.6943589;2;2;NA;535;36;NA;NA;NA
3;3;2023;7697;1;6;2;2;90;3;1;1;2;3;1;1;2;6;1;"V0323";235;NA;2;28;3;2023;1;1;1;12;NA;1;1;1;1;1;2;2;2;1;2;2;2969.8347948;8909.5043845;1;4;1;400;400;NA;NA;NA
3;6;2023;7700;2;7;2;1;50;2;2;3;2;3;3;NA;NA;6;1;"V0623";11;41;1;10;6;2023;2;1;5;1;NA;1;3;1;3;NA;2;2;2;1;2;2;4514.3933629;13543.180089;2;2;1;125;63;NA;NA;NA
3;1;2023;7713;1;4;1;1;30;1;4;1;1;3;1;1;2;2;1;"V0123";3;14;1;21;1;2023;1;1;5;1;NA;1;3;1;1;NA;2;2;1;2;2;2;4835.5731024;14506.719307;1;2;5;146;146;NA;NA;NA
3;1;2023;7713;1;4;1;1;30;1;4;1;1;3;1;1;2;2;2;"L0123";5;28;1;26;1;2023;2;NA;2;1;2;4;3;2;NA;NA;NA;NA;NA;NA;NA;NA;4835.5731024;14506.719307;1;1;NA;528;264;NA;NA;NA
3;7;2023;7724;1;8;2;2;30;1;4;3;NA;NA;4;NA;NA;NA;1;"V0723";4;22;1;15;7;2023;15;1;5;12;NA;1;3;1;1;NA;2;2;1;1;2;2;10423.414119;31270.242358;3;2;7;696;46;NA;NA;NA
3;8;2023;7751;1;4;2;1;190;5;2;1;1;3;1;1;2;6;1;"V0823";19;84;1;8;8;2023;7;1;5;12;NA;1;3;1;2;NA;1;2;2;1;2;2;7818.6038712;23455.811613;3;4;7;215;31;NA;NA;NA
3;8;2023;7754;1;1;1;1;30;1;1;NA;NA;NA;NA;NA;NA;NA;1;"V0823";8;99;1;12;8;2023;10;2;5;14;NA;3;3;1;NA;NA;NA;NA;NA;NA;NA;NA;7838.5240792;23515.572238;3;4;NA;269;27;NA;NA;NA
3;12;2023;7762;2;3;1;1;30;1;3;3;1;3;3;NA;NA;2;1;"V1223";126;NA;2;24;12;2023;4;1;6;9;NA;2;2;1;2;2;2;2;2;1;2;2;2556.7428316;7670.2284947;4;2;1;827;207;NA;NA;NA
3;4;2023;7765;2;6;2;1;50;2;2;3;2;2;3;NA;NA;6;1;"V0423";8;34;1;13;4;2023;2;1;5;12;NA;1;3;1;1;NA;2;2;2;1;2;2;4143.1442598;12429.43278;2;2;1;224;112;NA;NA;NA
3;7;2023;7769;2;5;2;1;130;4;3;1;2;2;1;1;2;5;1;"V0723";9;48;1;12;7;2023;13;2;5;16;NA;4;3;1;NA;NA;NA;NA;NA;NA;NA;NA;2352.3351047;7057.0053142;3;2;NA;613;47;NA;NA;NA
3;8;2023;7770;1;7;2;1;150;4;4;3;3;3;4;NA;NA;1;1;"V0823";235;NA;2;10;8;2023;15;2;1;1;NA;1;3;2;1;NA;NA;NA;NA;NA;NA;NA;2651.1999024;7953.5997071;3;1;NA;1543;103;NA;NA;NA
3;9;2023;7785;2;5;2;1;40;2;3;1;1;3;1;2;2;3;1;"V0923";16;75;1;5;9;2023;11;1;5;1;NA;1;3;1;1;NA;1;2;2;1;2;2;1191.6297558;3574.8892674;3;2;7;760;69;NA;NA;NA
3;12;2023;7821;2;4;2;1;100;3;3;1;2;3;1;2;1;4;1;"V1223";12;58;1;28;12;2023;1;1;5;18;NA;2;3;1;1;NA;2;2;2;1;2;2;1850.8239681;5552.4719044;4;2;7;140;140;1;2;2
3;12;2023;7846;1;5;2;1;20;1;4;1;1;3;1;1;2;2;1;"V1223";15;65;1;22;12;2023;5;2;2;14;NA;3;1;1;NA;1;NA;NA;NA;NA;NA;NA;351.587693;1054.7630791;4;2;NA;296;59;NA;NA;NA
3;8;2023;7857;2;3;1;1;30;1;3;1;3;3;1;NA;NA;2;1;"V0823";121;NA;2;18;8;2023;8;1;5;18;NA;1;3;1;1;NA;2;2;1;1;1;2;5780.4122004;17341.236601;3;3;7;466;58;NA;NA;NA
3;1;2023;7869;1;1;1;1;90;3;1;NA;NA;NA;NA;NA;NA;NA;1;"V0123";7;11;1;6;1;2023;2;1;5;1;NA;2;3;1;1;NA;1;2;2;1;2;2;3197.7965603;9593.389681;1;4;7;133;67;1;2;2
3;12;2023;7884;1;6;2;1;190;5;3;2;2;2;2;NA;NA;5;1;"V1223";18;102;1;2;12;2023;5;1;5;6;NA;1;3;1;1;NA;1;2;2;2;2;2;4152.6410313;12457.923094;4;3;7;1010;202;NA;NA;NA
3;12;2023;7919;2;1;1;1;90;3;1;NA;NA;NA;NA;NA;NA;NA;1;"V1223";3;15;1;6;12;2023;2;2;5;14;NA;3;3;1;NA;NA;NA;NA;NA;NA;NA;NA;4024.7730406;12074.319122;4;4;NA;70;35;NA;NA;NA
3;6;2023;7934;1;6;2;1;150;4;3;1;2;2;1;1;2;6;1;"V0623";15;65;1;1;6;2023;3;1;5;1;NA;3;3;1;NA;NA;1;2;2;2;2;2;6586.3042266;19758.91268;2;2;7;405;135;NA;NA;NA
3;2;2023;7949;2;4;2;1;60;2;3;1;1;3;1;1;2;4;1;"V0223";6;30;1;20;2;2023;1;1;5;18;NA;1;3;1;2;NA;2;2;1;2;2;2;2448.1191782;7344.3575345;1;4;2;75;75;NA;NA;NA
3;7;2023;7953;1;4;2;1;120;3;3;1;1;2;1;1;2;5;1;"V0723";11;42;1;27;7;2023;3;1;5;18;NA;1;3;1;1;NA;1;2;2;1;2;2;4642.4929554;13927.478866;3;4;7;265;88;NA;NA;NA
3;7;2023;7962;2;8;2;1;200;5;4;3;1;3;4;NA;NA;2;1;"V0723";20;91;1;29;7;2023;1;2;5;14;NA;3;3;1;NA;NA;NA;NA;NA;NA;NA;NA;2461.6969646;7385.0908938;3;2;NA;73;73;NA;NA;NA
3;9;2023;7971;2;2;1;1;90;3;2;3;NA;NA;3;NA;NA;NA;1;"V0923";500;NA;2;7;9;2023;7;1;1;6;NA;1;1;2;1;1;1;2;2;1;2;2;2075.2435841;6225.7307524;3;1;7;807;115;NA;NA;NA
3;3;2023;7973;1;5;1;1;130;4;3;2;1;3;2;NA;NA;4;1;"V0323";1;1;1;2;3;2023;6;2;2;14;NA;3;3;2;NA;NA;NA;NA;NA;NA;NA;NA;3871.512689;11614.538067;1;1;NA;384;64;NA;NA;NA
3;9;2023;7974;1;7;2;1;50;2;3;3;1;3;4;NA;NA;2;1;"V0923";169;NA;2;2;9;2023;2;1;5;12;NA;1;3;1;2;NA;2;2;2;2;1;2;2129.9710118;6389.9130354;3;3;7;193;97;NA;NA;NA
3;9;2023;7974;1;7;2;1;50;2;3;3;1;3;4;NA;NA;2;2;"V0923";5;27;1;16;9;2023;1;1;5;1;NA;1;3;1;2;NA;1;2;2;2;2;2;2129.9710118;6389.9130354;3;3;7;113;113;NA;NA;NA
3;8;2023;7980;2;4;2;2;190;5;4;3;2;3;3;NA;NA;4;1;"V0823";136;NA;2;16;8;2023;10;2;1;14;NA;3;1;1;NA;1;NA;NA;NA;NA;NA;NA;5877.7222465;17633.16674;3;4;NA;101;10;NA;NA;NA
3;1;2023;7981;1;5;2;1;60;2;3;1;2;2;1;1;2;5;1;"V0123";19;83;1;1;1;2023;6;1;5;14;NA;3;3;1;NA;NA;2;2;2;1;2;2;2901.7937649;8705.3812948;1;4;7;125;21;NA;NA;NA
3;1;2023;7988;2;1;1;1;190;5;1;NA;NA;NA;NA;NA;NA;NA;1;"V0123";19;87;1;26;1;2023;5;1;5;2;NA;1;3;1;2;NA;2;2;1;2;2;2;3592.6552268;10777.96568;1;2;7;260;52;NA;NA;NA
3;8;2023;8004;2;1;1;1;30;1;1;NA;NA;NA;NA;NA;NA;NA;1;"V0823";20;111;1;6;8;2023;18;1;8;16;NA;3;1;1;NA;1;1;2;2;2;1;2;6781.5753688;20344.726107;3;4;7;360;20;NA;NA;NA
3;8;2023;8010;2;7;2;1;100;3;1;3;1;3;4;NA;NA;4;1;"V0823";11;43;1;25;8;2023;2;1;5;1;NA;1;3;2;2;NA;1;2;2;2;2;2;1220.6962104;3662.0886312;3;1;7;257;129;NA;NA;NA
3;10;2023;8017;2;6;2;1;80;2;3;3;1;3;3;NA;NA;2;1;"V1023";126;NA;2;19;10;2023;5;1;1;1;NA;2;2;1;2;2;2;2;2;1;2;2;3048.5237375;9145.5712125;4;2;7;775;155;NA;NA;NA
3;7;2023;8054;2;1;1;1;70;1;1;NA;NA;NA;NA;NA;NA;NA;1;"V0723";5;23;1;3;7;2023;6;1;5;7;NA;1;3;1;2;NA;2;2;2;2;1;2;3122.6391912;9367.9175736;3;3;7;357;60;NA;NA;NA
3;8;2023;8065;2;1;1;1;30;1;1;NA;NA;NA;NA;NA;NA;NA;1;"V0823";167;NA;2;5;8;2023;20;1;5;14;NA;3;3;1;NA;NA;2;2;2;1;1;2;6620.3787032;19861.13611;3;4;7;200;10;NA;NA;NA
3;7;2023;8066;1;1;1;1;140;4;1;NA;NA;NA;NA;NA;NA;NA;1;"V0723";16;75;1;24;7;2023;7;1;5;13;NA;3;3;1;NA;NA;1;2;2;2;2;2;1162.6507103;3487.952131;3;4;7;275;39;NA;NA;NA
3;8;2023;8089;1;6;2;1;150;4;4;1;4;3;1;NA;NA;4;1;"V0823";15;65;1;16;8;2023;3;1;5;18;NA;1;3;1;2;NA;1;2;2;2;2;2;6143.4417555;18430.325267;3;2;7;300;100;NA;NA;NA
3;7;2023;8115;2;4;2;1;90;3;4;1;1;2;1;1;2;2;1;"V0723";18;78;1;1;7;2023;10;1;5;1;NA;1;3;1;1;NA;1;2;2;2;2;2;2468.0319569;7404.0958708;3;4;7;876;88;NA;NA;NA
3;7;2023;8122;1;4;2;1;30;1;3;1;1;3;1;1;2;3;1;"V0723";8;99;1;15;7;2023;1;1;5;1;NA;1;3;2;2;NA;1;2;2;2;2;2;5467.0305347;16401.091604;3;1;7;370;370;NA;NA;NA
3;5;2023;8133;2;4;2;1;20;1;4;1;1;3;1;1;2;2;1;"V0523";7;11;1;5;5;2023;2;1;6;1;NA;2;2;2;2;2;1;2;2;2;2;2;382.9866832;1148.9600497;2;1;2;763;382;NA;NA;NA
3;12;2023;8161;1;6;2;1;10;1;3;1;4;3;1;NA;NA;2;1;"V1223";125;NA;2;25;12;2023;5;1;8;7;NA;3;3;1;NA;NA;2;2;2;1;1;2;2906.4706902;8719.4120705;4;2;2;265;53;NA;NA;NA
3;9;2023;8164;1;6;3;1;30;1;3;3;1;2;4;NA;NA;2;1;"V0923";1;103;1;2;9;2023;9;1;5;13;NA;3;3;1;NA;NA;2;2;1;2;1;2;1523.1013092;4569.3039277;3;2;7;170;19;NA;NA;NA
3;3;2023;8199;1;6;2;1;40;2;3;1;1;3;1;1;2;2;1;"V0323";3;17;1;10;3;2023;3;1;5;12;NA;2;3;1;1;NA;2;2;2;2;1;2;796.3429306;2389.0287918;1;2;7;205;68;1;2;2
3;8;2023;8217;1;1;1;1;90;3;2;NA;NA;NA;NA;NA;NA;NA;1;"V0823";9;49;1;16;8;2023;2;2;3;14;NA;3;3;1;NA;NA;NA;NA;NA;NA;NA;NA;3800.5504014;11401.651204;3;2;NA;43;22;NA;NA;NA
3;5;2023;8232;2;4;1;1;100;3;3;1;2;3;1;1;2;3;1;"V0523";5;23;1;1;5;2023;3;1;5;1;NA;1;3;1;1;NA;2;2;1;1;1;2;2270.0637437;6810.191231;2;2;7;450;150;NA;NA;NA
3;2;2023;8247;1;8;2;1;50;2;2;3;4;1;4;NA;NA;5;1;"V0223";4;21;1;3;2;2023;2;1;5;1;NA;1;3;1;3;NA;2;2;1;2;1;2;4068.721944;12206.165832;1;2;7;342;171;NA;NA;NA
3;6;2023;8252;1;7;2;1;190;5;2;3;2;2;4;NA;NA;5;1;"V0623";5;23;1;6;6;2023;3;4;1;18;NA;1;1;1;1;1;NA;NA;NA;NA;NA;NA;3641.6361293;10924.908388;2;2;NA;440;147;NA;NA;NA
3;3;2023;8310;2;6;3;2;40;2;3;1;2;3;1;1;1;4;1;"V0323";142;NA;2;26;3;2023;3;2;5;14;NA;3;3;2;NA;NA;NA;NA;NA;NA;NA;NA;918.1918314;2754.5754943;1;1;NA;350;117;NA;NA;NA
3;8;2023;8331;1;1;1;1;120;3;1;NA;NA;NA;NA;NA;NA;NA;1;"V0823";18;79;1;1;8;2023;30;1;5;12;NA;1;3;1;1;NA;1;2;2;2;2;2;5676.8479739;17030.543922;3;4;7;438;15;NA;NA;NA
3;2;2023;8333;2;5;1;1;30;1;3;1;1;3;1;1;2;2;1;"V0223";1;103;1;10;2;2023;3;2;5;14;NA;3;3;2;NA;NA;NA;NA;NA;NA;NA;NA;6253.4325139;18760.297542;1;1;NA;172;57;NA;NA;NA
3;1;2023;8357;1;4;2;1;30;1;2;1;3;3;1;NA;NA;5;1;"L0123";9;48;1;2;1;2023;6;NA;6;1;7;1;1;1;1;1;NA;NA;NA;NA;NA;NA;7463.5914621;22390.774386;1;4;NA;471;79;NA;NA;NA
3;8;2023;8361;1;2;1;1;130;4;2;3;NA;NA;3;NA;NA;NA;1;"V0823";500;NA;2;1;8;2023;5;1;1;6;NA;2;2;1;2;2;1;2;2;1;2;2;3680.5478565;11041.64357;3;4;7;1497;299;NA;NA;NA
3;8;2023;8387;1;4;1;1;30;1;2;2;2;2;2;NA;NA;5;1;"V0823";18;102;1;4;8;2023;22;2;5;14;NA;3;3;1;NA;NA;NA;NA;NA;NA;NA;NA;8830.6665843;26491.999753;3;4;NA;150;7;NA;NA;NA
3;5;2023;8391;1;1;1;1;30;1;1;NA;NA;NA;NA;NA;NA;NA;1;"V0523";20;90;1;15;5;2023;15;1;1;14;NA;3;1;1;NA;1;1;2;2;2;2;2;5248.176754;15744.530262;2;2;7;150;10;NA;NA;NA
3;11;2023;8416;1;6;2;1;70;1;4;1;1;2;1;1;2;2;1;"V1123";9;48;1;18;11;2023;1;1;5;1;NA;2;3;1;1;NA;2;2;2;1;2;2;2511.8282253;7535.4846758;4;2;1;193;193;1;2;2
3;12;2023;8423;1;3;1;1;50;2;3;2;2;3;2;NA;NA;5;1;"V1223";200;NA;2;30;12;2023;1;1;2;14;NA;3;3;2;NA;NA;2;2;2;1;2;2;983.3242897;2949.9728692;4;1;7;190;190;NA;NA;NA
3;12;2023;8427;2;3;1;1;50;2;4;1;1;3;1;1;2;3;1;"V1223";4;22;1;8;12;2023;2;1;5;1;NA;1;3;2;1;NA;2;2;1;2;2;2;2460.950292;7382.8508759;4;1;5;692;346;NA;NA;NA
3;7;2023;8437;2;1;1;1;50;2;1;NA;NA;NA;NA;NA;NA;NA;1;"V0723";18;79;1;12;7;2023;15;2;5;14;NA;3;3;1;NA;NA;NA;NA;NA;NA;NA;NA;4611.1611537;13833.483461;3;4;NA;315;21;NA;NA;NA
3;11;2023;8456;1;5;2;1;120;3;3;1;2;3;1;1;1;4;1;"V1123";5;27;1;3;11;2023;2;1;1;1;NA;2;1;1;1;1;1;2;2;1;2;2;4144.485893;12433.457679;4;2;7;362;181;1;2;2
3;10;2023;8468;1;8;3;1;170;4;2;3;2;2;4;NA;NA;5;1;"V1023";17;77;1;15;10;2023;2;4;5;2;NA;3;3;2;NA;NA;NA;NA;NA;NA;NA;NA;1170.3755823;3511.1267468;4;1;NA;108;54;NA;NA;NA
3;4;2023;8469;1;4;2;1;100;3;2;1;4;3;1;NA;NA;2;1;"V0423";8;99;1;9;4;2023;2;1;5;1;NA;1;3;1;2;NA;1;2;2;1;2;2;2713.905819;8141.717457;2;2;7;165;83;NA;NA;NA
3;11;2023;8496;2;2;1;1;50;2;2;3;NA;NA;3;NA;NA;NA;1;"V1123";15;63;1;18;11;2023;2;2;2;14;NA;3;1;1;NA;3;NA;NA;NA;NA;NA;NA;9450.2611703;28350.783511;4;2;NA;265;133;NA;NA;NA
3;9;2023;8505;1;7;2;1;80;2;3;1;3;2;1;NA;NA;5;1;"L0923";12;58;1;7;9;2023;1;NA;5;1;2;1;3;2;2;NA;NA;NA;NA;NA;NA;NA;1928.2589343;5784.776803;3;1;NA;550;550;NA;NA;NA
3;9;2023;8516;2;6;2;1;120;3;3;3;1;3;3;NA;NA;3;1;"V0923";18;78;1;24;9;2023;6;1;5;14;NA;3;3;1;NA;NA;1;2;2;2;2;2;3643.5492578;10930.647773;3;2;7;103;17;NA;NA;NA
3;7;2023;8544;1;6;3;1;150;4;3;3;1;3;4;NA;NA;2;1;"V0723";12;59;1;3;7;2023;4;1;5;14;NA;3;3;2;NA;NA;1;2;2;1;2;2;5595.3795865;16786.13876;3;1;7;140;35;NA;NA;NA
3;4;2023;8547;2;1;1;1;130;4;1;NA;NA;NA;NA;NA;NA;NA;1;"V0423";8;39;1;7;4;2023;3;1;5;1;NA;3;3;1;NA;NA;2;2;2;2;2;1;1477.1143302;4431.3429905;2;3;7;160;53;NA;NA;NA
3;10;2023;8551;1;4;2;1;40;2;3;1;4;2;1;NA;NA;5;1;"V1023";9;46;1;28;10;2023;3;1;5;1;NA;1;3;1;1;NA;2;2;2;1;1;2;1682.1785453;5046.5356358;4;3;7;467;156;NA;NA;NA
3;7;2023;8580;2;5;2;1;20;1;2;3;NA;NA;3;NA;NA;NA;1;"V0723";20;90;1;1;7;2023;25;1;5;14;NA;3;3;1;NA;NA;1;2;2;1;1;2;338.0247472;1014.0742415;3;3;7;416;17;NA;NA;NA
3;4;2023;8582;1;7;2;1;20;1;4;3;1;3;4;NA;NA;2;1;"V0423";3;12;1;12;4;2023;5;1;8;7;NA;3;3;1;NA;NA;2;2;2;1;1;2;373.8770447;1121.631134;2;2;7;255;51;NA;NA;NA
3;1;2023;8589;1;6;3;1;120;3;1;3;2;2;4;NA;NA;6;1;"V0123";400;NA;2;23;1;2023;8;1;1;1;NA;1;1;2;1;1;1;2;1;1;1;2;5790.1944566;17370.58337;1;1;7;1200;150;NA;NA;NA
3;7;2023;8600;2;8;2;1;90;3;4;3;1;3;4;NA;NA;2;1;"V0723";3;15;1;15;7;2023;8;4;5;14;NA;3;3;2;NA;NA;NA;NA;NA;NA;NA;NA;1433.171898;4299.515694;3;1;NA;78;10;NA;NA;NA
3;6;2023;8613;2;1;1;1;40;2;1;NA;NA;NA;NA;NA;NA;NA;1;"V0623";172;NA;2;18;6;2023;9;1;5;7;NA;2;3;1;2;NA;1;2;2;2;2;2;1465.3480408;4396.0441225;2;4;7;676;75;NA;NA;NA
3;4;2023;8624;1;6;2;1;80;2;3;1;1;3;1;1;2;2;1;"V0423";125;NA;2;1;4;2023;8;2;1;12;NA;1;1;1;1;1;NA;NA;NA;NA;NA;NA;4576.7130928;13730.139279;2;2;NA;1450;181;NA;NA;NA
3;8;2023;8636;2;1;1;1;40;2;1;NA;NA;NA;NA;NA;NA;NA;1;"V0823";4;22;1;14;8;2023;2;1;5;10;NA;1;3;1;2;NA;2;2;1;2;2;2;2344.7096751;7034.1290254;3;5;7;40;20;NA;NA;NA
3;8;2023;8636;2;1;1;1;40;2;1;NA;NA;NA;NA;NA;NA;NA;2;"V0823";5;27;1;16;8;2023;3;1;5;14;NA;3;3;1;NA;NA;1;2;2;1;2;2;2344.7096751;7034.1290254;3;5;7;50;17;NA;NA;NA
3;4;2023;8646;1;4;2;1;30;1;3;1;2;3;1;1;2;3;1;"V0423";1;103;1;16;4;2023;1;1;5;14;NA;3;3;1;NA;NA;2;2;2;2;1;2;3229.0232655;9687.0697966;2;4;7;38;38;NA;NA;NA
3;3;2023;8652;2;4;2;1;80;2;3;1;1;3;1;1;2;2;1;"V0323";4;22;1;2;3;2023;3;1;5;13;NA;3;3;1;NA;NA;2;2;1;2;2;2;5412.1726769;16236.518031;1;2;5;210;70;NA;NA;NA
3;6;2023;8660;1;7;2;1;70;1;3;3;1;2;4;NA;NA;3;1;"V0623";9;53;1;18;6;2023;3;2;5;14;NA;3;3;1;NA;NA;NA;NA;NA;NA;NA;NA;2014.757849;6044.2735471;2;3;NA;92;31;NA;NA;NA
3;6;2023;8687;1;4;1;1;30;1;4;1;1;3;1;1;2;2;1;"V0623";138;NA;2;20;6;2023;6;3;1;1;NA;1;1;2;1;1;NA;NA;NA;NA;NA;NA;4766.0324963;14298.097489;2;1;NA;1105;184;NA;NA;NA
3;3;2023;8691;2;5;2;1;20;1;4;1;1;2;1;1;2;2;1;"V0323";136;NA;2;10;3;2023;3;1;1;12;NA;2;2;1;1;1;2;2;2;1;2;2;360.2680027;1080.8040082;1;4;1;268;89;1;2;2
3;7;2023;8714;1;1;1;1;190;5;1;NA;NA;NA;NA;NA;NA;NA;1;"V0723";200;NA;2;15;7;2023;7;1;1;1;NA;2;2;1;2;2;1;2;2;1;2;2;2132.1849532;6396.5548596;3;4;7;1388;198;NA;NA;NA
3;8;2023;8727;2;6;1;1;100;3;4;1;1;3;1;1;2;2;1;"V0823";121;NA;2;2;8;2023;3;1;5;1;NA;4;3;2;NA;NA;2;2;2;1;2;2;1194.1418911;3582.4256732;3;1;2;850;283;NA;NA;NA
3;2;2023;8751;1;5;2;1;120;3;4;1;1;3;1;1;2;2;1;"L0223";3;15;1;6;2;2023;4;NA;1;1;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;3285.6217777;9856.865333;1;1;NA;743;186;NA;NA;NA
3;9;2023;8782;1;1;1;1;100;3;1;NA;NA;NA;NA;NA;NA;NA;1;"V0923";12;58;1;29;9;2023;1;1;5;14;NA;3;3;1;NA;NA;2;2;2;1;2;2;1428.5047116;4285.5141347;3;5;7;52;52;NA;NA;NA
3;5;2023;8783;2;5;2;1;40;2;3;1;1;3;1;1;2;4;1;"V0523";172;NA;2;26;5;2023;4;1;5;7;NA;3;3;1;NA;NA;1;2;2;2;2;2;1252.9661303;3758.8983909;2;2;7;400;100;NA;NA;NA
3;3;2023;8787;1;6;2;1;10;1;3;3;1;2;4;NA;NA;2;1;"V0323";5;26;1;24;3;2023;3;2;4;17;NA;1;1;1;1;2;NA;NA;NA;NA;NA;NA;2320.1821221;6960.5463664;1;2;NA;335;112;NA;NA;NA
3;9;2023;8793;1;1;1;1;120;3;1;NA;NA;NA;NA;NA;NA;NA;1;"V0923";10;54;1;29;9;2023;1;2;4;14;NA;3;1;1;NA;2;NA;NA;NA;NA;NA;NA;8182.4472091;24547.341627;3;4;NA;173;173;NA;NA;NA
3;8;2023;8815;2;2;1;1;40;2;2;3;NA;NA;3;NA;NA;NA;1;"V0823";16;110;1;1;8;2023;10;1;5;14;NA;3;3;1;NA;NA;1;2;2;1;2;2;1533.0711414;4599.2134241;3;5;7;120;12;NA;NA;NA
3;7;2023;8834;2;5;1;1;190;5;4;1;1;3;1;1;2;2;1;"L0723";12;58;1;23;7;2023;1;NA;1;1;1;3;3;2;NA;NA;NA;NA;NA;NA;NA;NA;3564.9137442;10694.741233;3;1;NA;155;155;NA;NA;NA
3;11;2023;8848;2;8;1;1;80;2;3;3;1;3;4;NA;NA;3;1;"V1123";15;63;1;21;11;2023;2;1;2;1;NA;2;2;2;2;2;1;2;2;1;2;2;2639.0273681;7917.0821042;4;1;7;650;325;NA;NA;NA
3;7;2023;8849;2;5;2;1;30;1;3;1;4;3;1;NA;NA;2;1;"V0723";9;49;1;1;7;2023;7;1;3;14;NA;3;4;1;NA;NA;1;2;2;2;2;1;4655.3863565;13966.15907;3;2;2;540;77;NA;NA;NA
3;1;2023;8868;1;5;2;1;180;4;4;1;3;3;1;NA;NA;2;1;"L0123";15;65;1;9;1;2023;5;NA;5;18;14;1;3;2;2;NA;NA;NA;NA;NA;NA;NA;3601.6392509;10804.917753;1;1;NA;237;47;NA;NA;NA
3;1;2023;8868;1;5;2;1;180;4;4;1;3;3;1;NA;NA;2;2;"L0123";15;62;1;14;1;2023;2;NA;5;18;14;1;3;2;2;NA;NA;NA;NA;NA;NA;NA;3601.6392509;10804.917753;1;1;NA;87;44;NA;NA;NA
3;1;2023;8868;1;5;2;1;180;4;4;1;3;3;1;NA;NA;2;3;"L0123";15;64;1;16;1;2023;2;NA;5;18;14;1;3;2;2;NA;NA;NA;NA;NA;NA;NA;3601.6392509;10804.917753;1;1;NA;142;71;NA;NA;NA
3;1;2023;8868;1;5;2;1;180;4;4;1;3;3;1;NA;NA;2;4;"L0123";17;76;1;21;1;2023;4;NA;5;1;14;1;3;2;2;NA;NA;NA;NA;NA;NA;NA;3601.6392509;10804.917753;1;1;NA;317;79;NA;NA;NA
3;12;2023;8873;1;3;2;1;80;2;4;1;1;3;1;1;1;2;1;"L1223";8;37;1;14;12;2023;1;NA;5;1;12;2;3;2;1;NA;NA;NA;NA;NA;NA;NA;10370.307342;31110.922027;4;1;NA;128;128;1;2;2
3;5;2023;8896;2;6;3;1;10;1;3;3;1;3;4;NA;NA;2;1;"V0523";125;NA;2;14;5;2023;3;1;2;1;NA;2;1;2;1;1;2;2;2;1;2;1;2828.2294647;8484.6883941;2;1;8;422;141;1;2;2
3;1;2023;8936;1;4;2;1;30;1;3;1;3;3;1;NA;NA;2;1;"V0123";10;55;1;1;1;2023;5;1;5;1;NA;3;3;1;NA;NA;2;2;1;1;2;2;3005.9297532;9017.7892597;1;2;7;260;52;NA;NA;NA
3;10;2023;8940;1;7;2;1;90;3;3;1;3;3;1;NA;NA;1;1;"V1023";9;49;1;6;10;2023;2;1;5;1;NA;1;3;1;2;NA;1;2;2;2;2;2;1162.010415;3486.031245;4;2;7;228;114;NA;NA;NA
3;8;2023;8956;1;3;1;1;130;4;4;1;1;2;1;1;2;2;1;"V0823";4;22;1;6;8;2023;5;1;5;1;NA;1;3;1;1;NA;2;2;1;2;2;2;1791.6330438;5374.8991313;3;3;7;587;117;NA;NA;NA
3;5;2023;8960;1;7;2;1;90;3;3;3;4;1;4;NA;NA;5;1;"V0523";1;3;1;8;5;2023;4;1;5;14;NA;3;3;1;NA;NA;2;2;2;2;1;2;1864.27041;5592.8112301;2;2;8;163;41;NA;NA;NA
3;6;2023;8976;2;7;4;1;50;2;4;3;1;3;4;NA;NA;3;1;"V0623";5;27;1;13;6;2023;6;1;5;14;NA;3;3;2;NA;NA;1;2;2;2;2;2;3424.5746807;10273.724042;2;1;7;115;19;NA;NA;NA
3;6;2023;8976;2;7;4;1;50;2;4;3;1;3;4;NA;NA;3;2;"V0623";5;27;1;20;6;2023;8;1;5;14;NA;3;3;2;NA;NA;1;2;2;2;2;2;3424.5746807;10273.724042;2;1;7;135;17;NA;NA;NA
3;7;2023;8982;2;5;2;1;90;3;3;1;1;3;1;1;2;3;1;"V0723";9;53;1;16;7;2023;3;1;5;17;NA;4;3;2;NA;NA;2;2;1;1;1;2;2378.3464428;7135.0393285;3;1;1;330;110;NA;NA;NA
